Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
cerradura-superior-baul-corsa-classic;Cerradura Superior Baul Corsa/classic;Chevrolet > Motor, Motor;;;;;;;16302.15;;3.5;7;30;30;1;C8275059-V;;SI;NO;;;;;Nakata;SI;;;;
correa-6dpk-1195-doble-continental-golf-iv-bo;Correa 6dpk-1195 Doble -continental-golf Iv/ Bo;Volkswagen > Motor, Motor;;;;;;;59646.61;;3.5;7;30;30;1;06A260849C1C;;SI;NO;;;;;Nakata;SI;;;;
bobina-encendido-corsa-astra-1-6-8v;Bobina Encendido Corsa Astra 1.6 8v;Chevrolet > Motor, Motor;;;;;;;58702.14;;3.5;7;30;30;1;70039F;;SI;NO;;;;;Nakata;SI;;;;
porta-termostato-completoth9001-80-mlh-fox-suran;Porta Termostato Completo(th9001.80)-mlh-fox/suran;Volkswagen > Motor, Motor;;;;;;;56707.71;;3.5;7;30;30;1;THK627421.80J;;SI;NO;;;;;Nakata;SI;;;;
motor-paleta-electrov-390mm-imp-trend-voyage;Motor Paleta Electrov. (390mm) Imp.trend/voyage;Volkswagen > Motor, Motor;;;;;;;87716.14;;3.5;7;30;30;1;5U0959455B-S;;SI;NO;;;;;Nakata;SI;;;;
juego-descarb-volks-golf-fox-1-6-bah;Juego Descarb.volks.golf/fox 1.6 Bah;Volkswagen > Motor, Motor;;;;;;;94951.32;;3.5;7;30;30;1;T4 224095;;SI;NO;;;;;Nakata;SI;;;;
correa-6pk-1885-continental-todos;Correa 6pk-1885 -continental- Todos **;Motor;;;;;;;38312.66;;3.5;7;30;30;1;C26084918C;;SI;NO;;;;;Nakata;SI;;;;
antena-techo-astra-corsaii-meriva;Antena Techo Astra/corsaii/meriva;Chevrolet > Carrocería, Carrocería;;;;;;;29771.72;;3.5;7;30;30;1;93360341;;SI;NO;;;;;Nakata;SI;;;;
crapodina-embrague-hidraulica-original-s10-2-8-mwm;Crapodina Embrague Hidraulica -original- S10 2.8 Mwm;Chevrolet > Motor, Motor;;;;;;;148042.19;;3.5;7;30;30;1;C1411657-O;;SI;NO;;;;;Nakata;SI;;;;
correa-distribucion-zaf-astra-vectra-2-0-1-8-8v;Correa Distribucion Zaf/ Astra/vectra 2.0 1.8 / 8v;Chevrolet > Motor, Motor;;;;;;;67126.47;;3.5;7;30;30;1;90570371;;SI;NO;;;;;Nakata;SI;;;;
bobina-encendido-sonic-1-6-tracker-1-8-16v-acdelc;Bobina Encendido Sonic 1.6/ Tracker 1.8 16v Acdelc;Chevrolet > Motor, Motor;;;;;;;305937.11;;3.5;7;30;30;1;19375298;;SI;NO;;;;;Nakata;SI;;;;
cano-inferior-radiador-13307-sonic-1-6-12;Caño Inferior Radiador - 13307- Sonic 1.6 12/;Chevrolet > Motor, Motor;;;;;;;28523.08;;3.5;7;30;30;1;C12105173C;;SI;NO;;;;;Nakata;SI;;;;
juego-pastillas-freno-bosch-onix-cobalt-prisma;Juego Pastillas Freno Bosch Onix /cobalt/prisma**;Chevrolet > Frenos, Frenos;;;;;;;33090.73;;3.5;7;30;30;1;0986 BB5 014;;SI;NO;;;;;Nakata;SI;;;;
deposito-recuperador-agua-aveo;Deposito Recuperador Agua Aveo;Chevrolet > Motor, Motor;;;;;;;14304.24;;3.5;7;30;30;1;C12140731M;;SI;NO;;;;;Nakata;SI;;;;
correa-6pk-2271-continental-santana-gol;Correa 6pk-2271 -continental-santana/gol**;Motor;;;;;;;40079.25;;3.5;7;30;30;1;5X0260849--C;;SI;NO;;;;;Nakata;SI;;;;
semieje-izquierdo-skf-vkjc9504a-corto-corsa;Semieje Izquierdo Skf-vkjc9504a-corto Corsa**;Chevrolet > Motor, Motor;;;;;;;283812.2;;3.5;7;30;30;1;C4072711-S;;SI;NO;;;;;Nakata;SI;;;;
soporte-motor-delantero-derecho-rg4502-fox-suran1;Soporte Motor Delantero Derecho Fox/suran;Chevrolet > Motor, Motor;;;;;;;66585.8;;3.5;7;30;30;1;5U0199167BX-;;SI;NO;;;;;Nakata;SI;;;;
polea-ciguenal-5-canales-corsa-classic1;Polea Cigueñal 5 Canales Corsa Classic;Chevrolet > Motor, Motor;;;;;;;88747.8;;3.5;7;30;30;1;C10525532-;;SI;NO;;;;;Nakata;SI;;;;
campana-de-freno-i200mm-trw-00190-corsa;Campana De Freno Ï200mm Trw 00190 Corsa;Chevrolet > Motor, Motor;;;;;;;77493.62;;3.5;7;30;30;1;C5016159-R;;SI;NO;;;;;Nakata;SI;;;;
deposito-recuperador-c-sensor-2p-astra-16v-99;Deposito Recuperador C/sensor 2p Astra 16v 99/ **;Chevrolet > Motor, Motor;;;;;;;41782.67;;3.5;7;30;30;1;C1214076-I;;SI;NO;;;;;Nakata;SI;;;;
bobina-encendido-3-pines-06-1453-corsa-1-8-meriva;Bobina Encendido 3 Pines 06-1453 Corsa 1.8 /meriva;Chevrolet > Motor, Motor;;;;;;;66767.78;;3.5;7;30;30;1;C90511513K;;SI;NO;;;;;Nakata;SI;;;;
valvula-canister-solenoide-combustible-onix-prisma;Valvula Canister Solenoide Combustible Onix/prisma;Chevrolet > Motor, Motor;;;;;;;60212.79;;3.5;7;30;30;1;28289916;;SI;NO;;;;;Nakata;SI;;;;
termostato-c-codo-mte-thomson-voy-trend-sav-13;Termostato C/codo-mte-thomson Voy-trend-sav 13/;Volkswagen > Motor, Motor;;;;;;;38956.02;;3.5;7;30;30;1;032121110K--;;SI;NO;;;;;Nakata;SI;;;;
rotula-palanca-sel-cbio-original-corsa-05-fun-vec;Rotula Palanca Sel. Cbio -original- Corsa 05/fun/vec**;Chevrolet > Motor, Motor;;;;;;;27285.67;;3.5;7;30;30;1;C7110307-O;;SI;NO;;;;;Nakata;SI;;;;
juego-pastillas-freno-bosch-rod-14-meriva-1-8;Juego Pastillas Freno Bosch Rod 14 Meriva 1.8 **;Chevrolet > Frenos, Frenos;;;;;;;47231.94;;3.5;7;30;30;1;0986BB0718;;SI;NO;;;;;Nakata;SI;;;;
portatermostato-completo-9009-80-mlh-trend-fox1;Portatermostato Completo (9009.80) Mlh Trend/fox;Volkswagen > Motor, Motor;;;;;;;55205.24;;3.5;7;30;30;1;THK627423.80J;;SI;NO;;;;;Nakata;SI;;;;
rotula-suspension-inferior-nakata-11932-hilux-sw-05;Rotula Suspension Inferior Nakata 11932 Hilux-sw 05/;Toyota > Suspensión y Dirección, Suspensión y Dirección;;;;;;;65143.06;;3.5;7;30;30;1;T4073652-N;;SI;NO;;;;;Nakata;SI;;;;
perilla-palanca-cambio-agile-montana-11-20-plata;Perilla Palanca Cambio Agile/montana 11/20 Plata;Chevrolet > Interior, Interior;;;;;;;63285.85;;3.5;7;30;30;1;C71114121-;;SI;NO;;;;;Nakata;SI;;;;
tapa-termostato-y-circ-de-agua-imp-s10-astra;Tapa Termostato Y Circ.de Agua Imp. S10/astra;Chevrolet > Motor, Motor;;;;;;;57520.1;;3.5;7;30;30;1;C12112116I;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-izquierdo-skf-vky4822a-fox-suran-voy1;Extremo Direccion Izquierdo Skf (vky4822a) Fox/suran/voy;Volkswagen > Suspensión y Dirección, Suspensión y Dirección;;;;;;;29901.29;;3.5;7;30;30;1;6Q0423811C-S;;SI;NO;;;;;Nakata;SI;;;;
radiador-calefaccion-cobalt-spin-prisma-onix-gener;Radiador Calefaccion Cobalt/spin/prisma/onix Gener;Chevrolet > Motor, Motor;;;;;;;74647.45;;3.5;7;30;30;1;94767162;;SI;NO;;;;;Nakata;SI;;;;
cable-bujia-acdelco-astra-vectra-8v;Cable Bujia Acdelco Astra Vectra 8v;Chevrolet > Motor, Motor;;;;;;;31195.12;;3.5;7;30;30;1;88905678;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-skf-vky4849a-meriva-02;Extremo Direccion Skf-vky4849a Meriva 02/;Chevrolet > Motor, Motor;;;;;;;36905.69;;3.5;7;30;30;1;C41981132S;;SI;NO;;;;;Nakata;SI;;;;
kit-placa-disco-embrague-luk-agile-prisma-1-4-8vce;Kit Placa Disco Embrague Luk Agile/prisma 1.4 8vce;Chevrolet > Motor, Motor;;;;;;;223290.43;;3.5;7;30;30;1;620323600;;SI;NO;;;;;Nakata;SI;;;;
tensor-rodillo-distribucion-cruze-1-8-sonic-tracke;Tensor Rodillo Distribucion Cruze 1.8 Sonic Tracke;Chevrolet > Motor, Motor;;;;;;;174187.86;;3.5;7;30;30;1;24436052;;SI;NO;;;;;Nakata;SI;;;;
juego-pastillas-freno-bosch-trasero-corolla-06;Juego Pastillas Freno Bosch Trasero Corolla 06/**;Toyota > Frenos, Frenos;;;;;;;38237.94;;3.5;7;30;30;1;0986BB0948;;SI;NO;;;;;Nakata;SI;;;;
bujia-encendido-onix-tracker-1-2-20-cruze-1-4-t;Bujia Encendido Onix Tracker 1.2 20/ Cruze 1.4 T;Chevrolet > Motor, Motor;;;;;;;26016.63;;3.5;7;30;30;1;25200769;;SI;NO;;;;;Nakata;SI;;;;
kit-homocinetica-l-r-skf-vkja-2140a-senda-gol;Kit Homocinetica L/r Skf Vkja 2140a Senda/gol;Volkswagen > Motor, Motor;;;;;;;69203.22;;3.5;7;30;30;1;ZBC407311A-S;;SI;NO;;;;;Nakata;SI;;;;
cano-intercooler-salida-5425-s-10-06-mwm;Caño Intercooler (salida) -5425- S-10 06/ Mwm;Chevrolet > Motor, Motor;;;;;;;31502.88;;3.5;7;30;30;1;C1221013-C;;SI;NO;;;;;Nakata;SI;;;;
juego-cables-bujia-pvc-ferrazzi-gol-saveiro-1-6;Juego. Cables Bujia Pvc Ferrazzi Gol/saveiro 1.6;Volkswagen > Motor, Motor;;;;;;;33324.28;;3.5;7;30;30;1;WWW998808FER;;SI;NO;;;;;Nakata;SI;;;;
rotula-suspension-nakata-42300-cruze-ii-16;Rotula Suspension Nakata 42300 Cruze Ii 16/...;Chevrolet > Motor, Motor;;;;;;;56696.98;;3.5;7;30;30;1;C40736542N;;SI;NO;;;;;Nakata;SI;;;;
motor-paleta-electrov-c-aa-spin-cobalt-onix;Motor Paleta Electrov C/aa Spin/cobalt/onix;Chevrolet > Motor, Motor;;;;;;;106132.92;;3.5;7;30;30;1;C95945551S;;SI;NO;;;;;Nakata;SI;;;;
pastillas-freno-delantero-cruze-1-8-10-16-sonic-l;Pastillas Freno Delantero Cruze 1.8 10/16 /sonic L;Chevrolet > Frenos, Frenos;;;;;;;54732.67;;3.5;7;30;30;1;98550738;;SI;NO;;;;;Nakata;SI;;;;
aros-hidr-chevr-corsa-1-6-8v;Aros Hidr.chevr.corsa 1.6-8v;Chevrolet > Motor, Motor;;;;;;;56509.34;;3.5;7;30;30;1;CE NHK1950 STD;;SI;NO;;;;;Nakata;SI;;;;
kit-filtros-toyota-hilux-c-h-2005-2-5-3-0-tdi-1;Kit Filtros Toyota Hilux C/h 2005/..2.5/3.0 Tdi 1;Toyota > Motor, Motor;;;;;;;85143.6;;3.5;7;30;30;1;FK 302H;;SI;NO;;;;;Nakata;SI;;;;
correa-5pk-1795-continental-agile-corsa-1-4;Correa 5pk-1795 Continental Agile Corsa 1.4;Chevrolet > Motor, Motor;;;;;;;28079.12;;3.5;7;30;30;1;C26084944C;;SI;NO;;;;;Nakata;SI;;;;
taza-rueda-onix-prisma-joy;Taza Rueda Onix/prisma Joy;Chevrolet > Carrocería, Carrocería;;;;;;;69331.33;;3.5;7;30;30;1;52042563;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-nakata-3072-corsa-00-fun;Extremo Direccion Nakata 3072 Corsa 00/ Fun;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;33651.74;;3.5;7;30;30;1;C4198117-D;;SI;NO;;;;;Nakata;SI;;;;
cazoleta-amortiguador-delantero-sonic-onix-spin-s-crapodina;Cazoleta Amortiguador Delantero Sonic/onix/spin S/crapodina;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;12636.55;;3.5;7;30;30;1;C4123319--;;SI;NO;;;;;Nakata;SI;;;;
lampara-philips-h27w-2-12v-27w-pgj13;Lampara Philips H27w/2 12v 27w Pgj13**;Chevrolet > Iluminación, Iluminación;;;;;;;25842.27;;3.5;7;30;30;1;LP12060;;SI;NO;;;;;Nakata;SI;;;;
sapito-lavaparabrisas-original-celta-prisma;Sapito Lavaparabrisas -original- Celta/prisma**;Chevrolet > Carrocería, Carrocería;;;;;;;17609.5;;3.5;7;30;30;1;C9559858-O;;SI;NO;;;;;Nakata;SI;;;;
cable-comando-cambio-3789-corto-corsa-05-fun;Cable Comando Cambio 3789 Corto Corsa 05/fun;Chevrolet > Motor, Motor;;;;;;;29699.63;;3.5;7;30;30;1;C7112652-F;;SI;NO;;;;;Nakata;SI;;;;
aceite-5w30-dexos-2-4l-106399-acdelco;Aceite 5w30 Dexos 2 4l (106399) -acdelco-;Chevrolet > Aditivos y Lubricantes, Volkswagen > Aditivos y Lubricantes, Toyota > Aditivos y Lubricantes, Renault > Aditivos y Lubricantes, Ford > Aditivos y Lubricantes, Peugeot > Aditivos y Lubricantes, Aditivos y Lubricantes;;;;;;;71385.52;;3.5;7;30;30;1;C976474--O;;SI;NO;;;;;Nakata;SI;;;;
soporte-motor-izquierdo-rg1243-corsa-ii-meriva;Soporte Motor Izquierdo Rg1243 Corsa Ii-meriva;Chevrolet > Motor, Motor;;;;;;;74095.48;;3.5;7;30;30;1;C19938146R;;SI;NO;;;;;Nakata;SI;;;;
bulbo-temperatura-cruze-1-4t-equinox-1-5t-genera;Bulbo Temperatura Cruze 1.4t / Equinox 1.5t Genera;Chevrolet > Motor, Motor;;;;;;;25156.84;;3.5;7;30;30;1;12641073;;SI;NO;;;;;Nakata;SI;;;;
correa-6pk-2870-alternador-original-s10-12;Correa 6pk-2870 Alternador -original- S10 12/;Motor;;;;;;;69191.77;;3.5;7;30;30;1;C90313733O;;SI;NO;;;;;Nakata;SI;;;;
optica-izquierdo-b-gris-manual-h4-99-10-corsa-classic;Optica Izquierdo B/gris Manual H4 99/10 Corsa Classic**;Chevrolet > Iluminación, Iluminación;;;;;;;24200;;3.5;7;30;30;1;C94104318G;;SI;NO;;;;;Nakata;SI;;;;
cazoleta-amortig-delatero-capemi-1846-etios-2013;Cazoleta Amortig Delatero Capemi 1846 Etios 2013;Toyota > Motor, Motor;;;;;;;42527.69;;3.5;7;30;30;1;T4123312-C;;SI;NO;;;;;Nakata;SI;;;;
polea-ciguenal-5-canales-corsa-classic;Polea Cigueñal Vectra/astra/s-10 8v;Chevrolet > Motor, Motor;;;;;;;99524.78;;3.5;7;30;30;1;C1052553--;;SI;NO;;;;;Nakata;SI;;;;
tensor-poly-v-completo-movil-original-s10-12-duramax;Tensor Poly V Completo Movil-original- S10 12 Duramax;Chevrolet > Motor, Motor;;;;;;;92615.89;;3.5;7;30;30;1;C10924382O;;SI;NO;;;;;Nakata;SI;;;;
valvula-canister-original-onix-prisma;Valvula Canister Original Onix /prisma;Chevrolet > Motor, Motor;;;;;;;68615.7;;3.5;7;30;30;1;C1335172-O;;SI;NO;;;;;Nakata;SI;;;;
ruleman-de-rueda-skf-vkba-6746xn-amarok;Ruleman De Rueda-skf- (vkba 6746xn) Amarok**;Volkswagen > Suspensión y Dirección, Suspensión y Dirección;;;;;;;203553.64;;3.5;7;30;30;1;2H0498627SKF;;SI;NO;;;;;Nakata;SI;;;;
sonda-lambda-kessel-corsa-1-4-1-6-8v-16v-1-cable;Sonda Lambda Kessel Corsa 1.4/1.6 8v/16v 1 Cable;Chevrolet > Motor, Motor;;;;;;;59380.81;;3.5;7;30;30;1;C9062654-K;;SI;NO;;;;;Nakata;SI;;;;
bujia-encendido-bosch-vw-up;Bujia Encendido Bosch Vw Up!**;Volkswagen > Motor, Motor;;;;;;;18881.83;;3.5;7;30;30;1;BY7LER02;;SI;NO;;;;;Nakata;SI;;;;
fuelle-y-tope-amortiguador-delatero-onix-12-prisma-12;Fuelle Y Tope Amortiguador Delatero Onix 12/-prisma 12/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;53973.6;;3.5;7;30;30;1;C4121356-K;;SI;NO;;;;;Nakata;SI;;;;
bobina-encendido-06-1630-onix-prisma-1-4;Bobina Encendido -06-1630- Onix/ Prisma 1.4;Chevrolet > Motor, Motor;;;;;;;79569.59;;3.5;7;30;30;1;C90511515K;;SI;NO;;;;;Nakata;SI;;;;
ruleman-rueda-trasera-skf-445539-aveo-clio-megane;Ruleman Rueda Trasera Skf 445539 Aveo/clio/megane;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;63096.39;;3.5;7;30;30;1;VKBC 20212;;SI;NO;;;;;Nakata;SI;;;;
pastilla-freno-cobalt-onix-12-prisma;Pastilla Freno Cobalt/onix 12/prisma;Chevrolet > Frenos, Frenos;;;;;;;35851.53;;3.5;7;30;30;1;0986BB5014;;SI;NO;;;;;Nakata;SI;;;;
bomba-embrague-skf-vkch1502101-astra-99;Bomba Embrague Skf Vkch1502101- Astra 99/**;Chevrolet > Motor, Motor;;;;;;;255927.11;;3.5;7;30;30;1;C72140517S;;SI;NO;;;;;Nakata;SI;;;;
deposito-recuperador-agua-c-sensor-gol-iii-iv;Deposito Recuperador Agua C/sensor Gol Iii/iv;Chevrolet > Motor, Motor;;;;;;;11723.75;;3.5;7;30;30;1;5X0121407A--;;SI;NO;;;;;Nakata;SI;;;;
juego-pastillas-freno-bosch-aveo;Juego Pastillas Freno Bosch Aveo **;Chevrolet > Frenos, Frenos;;;;;;;45982.67;;3.5;7;30;30;1;0986BB0893;;SI;NO;;;;;Nakata;SI;;;;
radiador-chevrolet-tigra-98-01-c-aa-1-6-2-bulbos-al;Radiador Chevrolet Tigra 98/01 C/aa 1.6 2 Bulbos (al);Chevrolet > Motor, Motor;;;;;;;158803.18;;3.5;7;30;30;1;336;;SI;NO;;;;;Nakata;SI;;;;
bujia-encendido-bosch-corolla-03-14-1-8-16vmotor;Bujia Encendido Bosch Corolla 03/14 1.8 16v**motor;Toyota > Motor, Motor;;;;;;;30395;;3.5;7;30;30;1;BFR7DII35X;;SI;NO;;;;;Nakata;SI;;;;
deposito-recup-agua-adapt-toyota-hilux-05-15;Deposito Recup. Agua Adapt. Toyota Hilux 05/15;Toyota > Motor, Motor;;;;;;;13425.25;;3.5;7;30;30;1;T121407--A;;SI;NO;;;;;Nakata;SI;;;;
ruleman-rueda-del-skf-bah0036-vw-94;Ruleman Rueda Del-skf-(bah0036) Vw 94/ **;Volkswagen > Motor, Motor;;;;;;;53555.58;;3.5;7;30;30;1;3X0407625--S;;SI;NO;;;;;Nakata;SI;;;;
correa-distribucion-trailblazer-s10-14-200-hp;Correa Distribucion Trailblazer/s10 14/ (200 Hp -;Chevrolet > Motor, Motor;;;;;;;94222.7;;3.5;7;30;30;1;24591047;;SI;NO;;;;;Nakata;SI;;;;
bomba-embrague-aveo-09-11;Bomba Embrague Aveo 09/11;Chevrolet > Motor, Motor;;;;;;;187933.32;;3.5;7;30;30;1;96652652;;SI;NO;;;;;Nakata;SI;;;;
placa-embrague-s-10-2-8;Placa Embrague S/10 2.8;Chevrolet > Motor, Motor;;;;;;;559657.94;;3.5;7;30;30;1;93307799;;SI;NO;;;;;Nakata;SI;;;;
kit-horquilla-emb-eje-c-accesorios-aveo;Kit Horquilla Emb.+eje C/accesorios Aveo;Chevrolet > Motor, Motor;;;;;;;43659.17;;3.5;7;30;30;1;C14170113-;;SI;NO;;;;;Nakata;SI;;;;
bomba-aceite-6325-corsa-1-6-1-41;Bomba Aceite 6325 Corsa 1.6/1.4;Chevrolet > Motor, Motor;;;;;;;93833.82;;3.5;7;30;30;1;C1151054-F;;SI;NO;;;;;Nakata;SI;;;;
portatermostato-completo-9009-87-mlh-trend-fox1;Portatermostato Completo (9009.87) Mlh Trend/fox;Volkswagen > Motor, Motor;;;;;;;54819.19;;3.5;7;30;30;1;THK627423.87J;;SI;NO;;;;;Nakata;SI;;;;
espejo-exterior-izquierda-c-com-nacional-corsa-94;Espejo Exterior Izquierda C/com.nacional Corsa 94/ **;Chevrolet > Carrocería, Carrocería;;;;;;;21055.53;;3.5;7;30;30;1;C8575012--;;SI;NO;;;;;Nakata;SI;;;;
bobina-encendido-bosch-4p-vw-bora-trend-suran-voy;Bobina Encendido Bosch 4p.-vw Bora/trend/suran/voy;Volkswagen > Motor, Motor;;;;;;;67403.64;;3.5;7;30;30;1;F000ZS0210;;SI;NO;;;;;Nakata;SI;;;;
precap-axial-direccion-tiper-46082-cobalt-onix-s10;Precap Axial Direccion Tiper 46082 Cobalt/onix S10;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;24957.92;;3.5;7;30;30;1;C42280312T;;SI;NO;;;;;Nakata;SI;;;;
bulbo-stop-14732-s-10-blazer;Bulbo Stop -14732-s-10/blazer;Chevrolet > Motor, Motor;;;;;;;28584.76;;3.5;7;30;30;1;C9455153-M;;SI;NO;;;;;Nakata;SI;;;;
juego-pastilla-freno-delatero-plasb-22546-etios-1-5-14;Juego Pastilla Freno Delatero Plasb.22546 Etios 1.5 14/;Toyota > Frenos, Frenos;;;;;;;61336.61;;3.5;7;30;30;1;T698151--D;;SI;NO;;;;;Nakata;SI;;;;
bombas-de-agua-polea-19-dientes-corsa-fun-1-4-1;Bombas De Agua Polea 19 Dientes - Corsa/fun 1.4/1.;Chevrolet > Motor, Motor;;;;;;;47160.87;;3.5;7;30;30;1;O106;;SI;NO;;;;;Nakata;SI;;;;
termostato-doble-completo-s10-blazer-2-8-sprint-01;Termostato Doble Completo S10/blazer 2.8 Sprint 01;Chevrolet > Motor, Motor;;;;;;;148021.29;;3.5;7;30;30;1;C12111341O;;SI;NO;;;;;Nakata;SI;;;;
cano-entrada-calefactor-5555-corsa-ii-06;Caño Entrada Calefactor -5555- Corsa Ii 06/;Chevrolet > Motor, Motor;;;;;;;17394.53;;3.5;7;30;30;1;C81937187C;;SI;NO;;;;;Nakata;SI;;;;
tensor-poly-v-original-onix-prisma-13;Tensor Poly V -original- Onix/prisma 13/;Chevrolet > Motor, Motor;;;;;;;63654.79;;3.5;7;30;30;1;C10924369O;;SI;NO;;;;;Nakata;SI;;;;
kit-embrague-aveo-1-6-phc-valeo;Kit Embrague Aveo 1.6 Phc - Valeo;Chevrolet > Motor, Motor;;;;;;;418267.92;;3.5;7;30;30;1;DWK028;;SI;NO;;;;;Nakata;SI;;;;
pastillas-freno-trasero-cruze-17-acdelco;Pastillas Freno Trasero Cruze 17/ Acdelco;Chevrolet > Frenos, Frenos;;;;;;;40526.88;;3.5;7;30;30;1;19380535;;SI;NO;;;;;Nakata;SI;;;;
kit-embrague-placa-disco-rod-luk-chev-cor-200mm-1;Kit Embrague Placa/disco/rod. Luk Chev Cor 200mm 1;Chevrolet > Motor, Motor;;;;;;;224937.47;;3.5;7;30;30;1;620302700;;SI;NO;;;;;Nakata;SI;;;;
portatermostato-completo-9009-87-mlh-trend-fox2;Portatermostato Completo (9009.87) Mlh Trend/fox;Volkswagen > Motor, Motor;;;;;;;56707.71;;3.5;7;30;30;1;THK627421.87J;;SI;NO;;;;;Nakata;SI;;;;
pastilla-de-freno-bosch-chevrolet-meriva-zafira;Pastilla De Freno Bosch - Chevrolet Meriva/zafira;Chevrolet > Frenos, Frenos;;;;;;;67599.17;;3.5;7;30;30;1;0986BB0716;;SI;NO;;;;;Nakata;SI;;;;
termostato-electrico-7277-105-mlh-cruze-1-6-1-8;Termostato Electrico 7277-105)-mlh- Cruze 1.6/1.8;Chevrolet > Motor, Motor;;;;;;;64572.04;;3.5;7;30;30;1;TE7277.105J;;SI;NO;;;;;Nakata;SI;;;;
rotula-suspension-thomson-onix-cobal-prisma-izqu;Rotula Suspension Thomson Onix Cobal Prisma Izqu;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;52278.14;;3.5;7;30;30;1;1466;;SI;NO;;;;;Nakata;SI;;;;
fuelle-y-tope-amortiguador-delantero-onix-prisma;Fuelle Y Tope Amortiguador Delantero Onix/prisma;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;25701.71;;3.5;7;30;30;1;C4121352-K;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-izquierdo-skf-vky4822a-fox-suran-voy;Extremo Direccion Izquierdo Skf (vky4822a) Fox/suran/voy;Volkswagen > Suspensión y Dirección, Suspensión y Dirección;;;;;;;29594.98;;3.5;7;30;30;1;VKY 4822 A;;SI;NO;;;;;Nakata;SI;;;;
kit-de-led-s6-high-definition-h4-6-gen-32000lm-chi;Kit De Led S6 High Definition H4 6 Gen 32000lm Chi;Iluminación;;;;;;;31604.03;;3.5;7;30;30;1;S6HIGH-H4;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-nakata-10336-astra-99-zafira;Extremo Direccion Nakata 10336 Astra 99/ Zafira;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;44979.6;;3.5;7;30;30;1;C41981122D;;SI;NO;;;;;Nakata;SI;;;;
rotula-suspension-vkds4779a-meriva-02;Rotula Suspension Vkds4779a Meriva 02/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;41779.59;;3.5;7;30;30;1;C40736527S;;SI;NO;;;;;Nakata;SI;;;;
bomba-embrague-corsa-ii;Bomba Embrague Corsa Ii;Chevrolet > Motor, Motor;;;;;;;185874.35;;3.5;7;30;30;1;93298712;;SI;NO;;;;;Nakata;SI;;;;
ruleman-rueda-trasera-skf-445539-aveo-clio-megane1;Ruleman Rueda Trasera Skf 445539 Aveo/clio/megane;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;63096.39;;3.5;7;30;30;1;C50128714S;;SI;NO;;;;;Nakata;SI;;;;
bomba-embrague-skf-vk1503902-corsa-03-meriva;Bomba Embrague Skf-vk1503902-corsa 03/meriva**;Chevrolet > Motor, Motor;;;;;;;170348.67;;3.5;7;30;30;1;C72140518S;;SI;NO;;;;;Nakata;SI;;;;
ruleman-aire-acondicionado-univ-skf-vkp-1009-35-x;Ruleman Aire Acondicionado Univ Skf Vkp 1009 35 X;Chevrolet > Motor, Motor;;;;;;;85672.09;;3.5;7;30;30;1;208830;;SI;NO;;;;;Nakata;SI;;;;
cable-comando-cambio-4061-jgo-rel-corta-astra;Cable Comando Cambio 4061 (jgo) Rel.corta Astra;Chevrolet > Motor, Motor;;;;;;;67077.11;;3.5;7;30;30;1;C7112653CF;;SI;NO;;;;;Nakata;SI;;;;
extremo-direccion-derecho-vky6293a-aveo-08;Extremo Direccion Derecho Vky6293a Aveo 08/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;40603.97;;3.5;7;30;30;1;C41981135S;;SI;NO;;;;;Nakata;SI;;;;
juego-cables-bujias-bosch-corsa-palio-1-8;Juego Cables Bujias Bosch Corsa/palio 1.8 **;Chevrolet > Motor, Motor;;;;;;;53979.43;;3.5;7;30;30;1;F00099C012;;SI;NO;;;;;Nakata;SI;;;;
termostato-trailblazer-s10-200hp-14-general-motor;Termostato Trailblazer/s10 200hp 14/ General Motor;Chevrolet > Motor, Motor;;;;;;;135231.73;;3.5;7;30;30;1;24588515;;SI;NO;;;;;Nakata;SI;;;;
